,lat,lon,timestamp,amenity,name,tags,is_common,is_tourism,is_interesting
17306,49.2683504,-123.1595232,2019-05-09T01:22:49.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'yes', 'capacity': '12'}",False,False,True
17307,49.2682683,-123.1558891,2019-05-09T01:22:49.000-07:00,bicycle_parking,,"{'bicycle_parking': 'rack', 'covered': 'no', 'capacity': '5'}",False,False,True
17308,49.2679844,-123.1486066,2019-05-09T01:22:49.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '2'}",False,False,True
17309,49.26819,-123.1509343,2019-05-09T01:22:49.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '2'}",False,False,True
17310,49.2680738,-123.1537297,2019-05-09T01:22:49.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '3'}",False,False,True
17311,49.2681286,-123.1470534,2019-05-09T01:22:49.000-07:00,bicycle_parking,,"{'bicycle_parking': 'rack', 'covered': 'no', 'capacity': '5'}",False,False,True
17312,49.2682628,-123.1557172,2019-05-09T01:22:49.000-07:00,bicycle_parking,,"{'bicycle_parking': 'rack', 'covered': 'no', 'capacity': '5'}",False,False,True
17313,49.2679952,-123.1489578,2019-05-09T01:22:49.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '2'}",False,False,True
17314,49.2681675,-123.1494643,2019-05-09T01:22:49.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '2'}",False,False,True
17315,49.2680799,-123.1540615,2019-05-09T01:22:49.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '2'}",False,False,True
17316,49.2681235,-123.1466929,2019-05-09T01:22:49.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '2'}",False,False,True
17317,49.268263,-123.1555798,2019-05-09T01:22:49.000-07:00,bicycle_parking,,"{'bicycle_parking': 'rack', 'covered': 'no', 'capacity': '5'}",False,False,True
17318,49.2679987,-123.1492927,2019-05-09T01:22:49.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '2'}",False,False,True
17319,49.2681624,-123.1491061,2019-05-09T01:22:50.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '3'}",False,False,True
17320,49.2679836,-123.155052,2019-05-09T01:22:50.000-07:00,bicycle_parking,,"{'bicycle_parking': 'rack', 'covered': 'no', 'capacity': '5'}",False,False,True
17321,49.2685928,-123.1588193,2019-05-09T01:22:50.000-07:00,bicycle_parking,,"{'bicycle_parking': 'rack', 'covered': 'no', 'capacity': '8'}",False,False,True
17322,49.2681551,-123.1458466,2019-05-09T01:22:50.000-07:00,bicycle_parking,,"{'bicycle_parking': 'wide_stands', 'covered': 'no', 'capacity': '4'}",False,False,True
17323,49.2682485,-123.1549387,2019-05-09T01:22:50.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '2'}",False,False,True
17324,49.268004,-123.1496079,2019-05-09T01:22:50.000-07:00,bicycle_parking,,"{'bicycle_parking': 'rack', 'covered': 'no', 'capacity': '5'}",False,False,True
17325,49.2681535,-123.1486733,2019-05-09T01:22:50.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '2'}",False,False,True
17326,49.2681039,-123.1555485,2019-05-09T01:22:50.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '4'}",False,False,True
17327,49.2682886,-123.1572251,2019-05-09T01:22:50.000-07:00,bicycle_parking,,"{'bicycle_parking': 'rack', 'covered': 'no', 'capacity': '5'}",False,False,True
17328,49.2679415,-123.1461469,2019-05-09T01:22:50.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '3'}",False,False,True
17329,49.2682449,-123.1544287,2019-05-09T01:22:50.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '3'}",False,False,True
17330,49.268009,-123.1499733,2019-05-09T01:22:50.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '2'}",False,False,True
17331,49.2681719,-123.1482164,2019-05-09T01:22:50.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'yes', 'capacity': '4'}",False,False,True
17332,49.268115,-123.156166,2019-05-09T01:22:50.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '2'}",False,False,True
17333,49.2682843,-123.1571285,2019-05-09T01:22:50.000-07:00,bicycle_parking,,"{'bicycle_parking': 'rack', 'covered': 'no', 'capacity': '5'}",False,False,True
17334,49.2679446,-123.145915,2019-05-09T01:22:51.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '2'}",False,False,True
17335,49.2682263,-123.1534196,2019-05-09T01:22:51.000-07:00,bicycle_parking,,"{'bicycle_parking': 'rack', 'covered': 'no', 'capacity': '5'}",False,False,True
17336,49.2680223,-123.1510109,2019-05-09T01:22:51.000-07:00,bicycle_parking,,"{'bicycle_parking': 'rack', 'covered': 'no', 'capacity': '5'}",False,False,True
17337,49.2681423,-123.148189,2019-05-09T01:22:51.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '2'}",False,False,True
17338,49.2681185,-123.1567074,2019-05-09T01:22:51.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '2'}",False,False,True
17339,49.2684819,-123.1567564,2019-05-09T01:22:51.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '7'}",False,False,True
17340,49.2679497,-123.1465157,2019-05-09T01:22:51.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '2'}",False,False,True
17341,49.2683188,-123.1527206,2019-05-09T01:22:51.000-07:00,bicycle_parking,,"{'bicycle_parking': 'wide_stands', 'covered': 'no', 'capacity': '2'}",False,False,True
17342,49.2680239,-123.1511166,2019-05-09T01:22:51.000-07:00,bicycle_parking,,"{'bicycle_parking': 'rack', 'covered': 'no', 'capacity': '5'}",False,False,True
17343,49.2682255,-123.1480317,2019-05-09T01:22:51.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '6'}",False,False,True
17344,49.2680378,-123.1576358,2019-05-09T01:22:51.000-07:00,bicycle_parking,,"{'bicycle_parking': 'rack', 'covered': 'no', 'capacity': '5'}",False,False,True
17345,49.2682833,-123.1569021,2019-05-09T01:22:51.000-07:00,bicycle_parking,,"{'bicycle_parking': 'rack', 'covered': 'no', 'capacity': '5'}",False,False,True
17348,49.2638411,-123.1479623,2019-05-09T03:11:50.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '2'}",False,False,True
17349,49.2636051,-123.1447012,2019-05-09T03:11:50.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '2'}",False,False,True
17350,49.2646673,-123.1447818,2019-05-09T03:11:50.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '4'}",False,False,True
17351,49.2637515,-123.1563311,2019-09-13T13:57:05.000-07:00,pharmacy,London Drugs,"{'brand:wikidata': 'Q3258955', 'note': 'London Drugs Compass Vending Machine (CVM) (Tickets for Public Transportation)', 'brand:wikipedia': 'en:London Drugs', 'addr:postcode': 'V6K 2E3', 'healthcare': 'pharmacy', 'addr:city': 'Vancouver', 'capacity': '5', 'addr:housenumber': '2230', 'phone': '+1-604-448-4874', 'bicycle_parking': 'stands', 'covered': 'no', 'addr:street': 'West Broadway', 'brand': 'London Drugs'}",False,False,True
17352,49.2639727,-123.1561633,2019-05-09T03:11:51.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '2'}",False,False,True
17353,49.2635037,-123.1398532,2019-05-09T03:11:51.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '2'}",False,False,True
17354,49.2672716,-123.1460842,2019-05-09T03:11:51.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'yes', 'capacity': '3'}",False,False,True
17355,49.2636338,-123.150708,2019-05-09T03:11:51.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '4'}",False,False,True
17356,49.2637606,-123.1428033,2019-05-09T03:11:51.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '2'}",False,False,True
17357,49.2639044,-123.148217,2019-05-09T03:11:51.000-07:00,bicycle_parking,,"{'bicycle_parking': 'wide_stands', 'covered': 'no', 'capacity': '1'}",False,False,True
17358,49.2636023,-123.1445193,2019-05-09T03:11:51.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '2'}",False,False,True
17359,49.2646681,-123.1448529,2019-05-09T03:11:51.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '2'}",False,False,True
17360,49.263748,-123.1561285,2019-05-09T03:11:51.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '5'}",False,False,True
17361,49.2639811,-123.1564582,2019-05-09T03:11:51.000-07:00,bicycle_parking,,"{'bicycle_parking': 'rack', 'covered': 'no', 'capacity': '5'}",False,False,True
17362,49.2634937,-123.1393227,2019-05-09T03:11:51.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '2'}",False,False,True
17363,49.2670673,-123.146009,2019-05-09T03:11:51.000-07:00,bicycle_parking,,"{'bicycle_parking': 'wall_loops', 'covered': 'no', 'capacity': '9'}",False,False,True
17364,49.2636849,-123.1497356,2019-05-09T03:11:51.000-07:00,bicycle_parking,,"{'bicycle_parking': 'rack', 'covered': 'no', 'capacity': '6'}",False,False,True
17365,49.2637817,-123.1441236,2019-05-09T03:11:51.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '4'}",False,False,True
17366,49.2640038,-123.1580604,2019-05-09T03:11:52.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '2'}",False,False,True
17367,49.2638483,-123.1483715,2019-05-09T03:11:52.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '2'}",False,False,True
17368,49.2635987,-123.1442877,2019-05-09T03:11:52.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '2'}",False,False,True
17369,49.2653463,-123.1450049,2019-05-09T03:11:52.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '12'}",False,False,True
17370,49.2637311,-123.1551444,2019-05-09T03:11:52.000-07:00,bicycle_parking,,"{'bicycle_parking': 'rack', 'covered': 'no', 'capacity': '5'}",False,False,True
17371,49.2639792,-123.1565969,2019-05-09T03:11:52.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '2'}",False,False,True
17372,49.263485,-123.1390257,2019-05-09T03:11:52.000-07:00,bicycle_parking,,"{'bicycle_parking': 'rack', 'covered': 'no', 'capacity': '7'}",False,False,True
17373,49.2665548,-123.1458331,2019-05-09T03:11:52.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'yes', 'capacity': '3'}",False,False,True
17374,49.2636826,-123.1496139,2019-05-09T03:11:52.000-07:00,bicycle_parking,,"{'bicycle_parking': 'rack', 'covered': 'no', 'capacity': '6'}",False,False,True
17375,49.2637898,-123.1446307,2019-05-09T03:11:52.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '4'}",False,False,True
17376,49.2639999,-123.1578344,2019-05-09T03:11:52.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '2'}",False,False,True
17377,49.2638598,-123.1490474,2019-05-09T03:11:52.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '2'}",False,False,True
17378,49.2635005,-123.1440061,2019-05-09T03:11:52.000-07:00,bicycle_parking,,"{'bicycle_parking': 'rack', 'covered': 'yes', 'capacity': '7'}",False,False,True
17379,49.2659026,-123.1455049,2019-05-09T03:11:52.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'yes', 'capacity': '8'}",False,False,True
17380,49.2637639,-123.1548025,2019-05-09T03:11:52.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '2'}",False,False,True
17381,49.263982,-123.1568025,2019-05-09T03:11:53.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '2'}",False,False,True
17382,49.2634822,-123.138905,2019-05-09T03:11:53.000-07:00,bicycle_parking,,"{'bicycle_parking': 'rack', 'covered': 'no', 'capacity': '7'}",False,False,True
17383,49.2662212,-123.1461481,2019-05-09T03:11:53.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '7'}",False,False,True
17384,49.2636241,-123.1491485,2019-05-09T03:11:53.000-07:00,bicycle_parking,,"{'bicycle_parking': 'rack', 'covered': 'no', 'capacity': '5'}",False,False,True
17385,49.2637931,-123.1448057,2019-05-09T03:11:53.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '4'}",False,False,True
17386,49.2637758,-123.1578845,2019-05-09T03:11:53.000-07:00,bicycle_parking,,"{'bicycle_parking': 'rack', 'covered': 'no', 'capacity': '5'}",False,False,True
17387,49.2639215,-123.1499399,2019-05-09T03:11:53.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'yes', 'capacity': '12'}",False,False,True
17388,49.2635906,-123.1437778,2019-05-09T03:11:53.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '2'}",False,False,True
17389,49.2666337,-123.1455055,2019-05-09T03:11:53.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '5'}",False,False,True
17390,49.2637622,-123.1546253,2019-05-09T03:11:53.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '2'}",False,False,True
17391,49.2639856,-123.1570787,2019-05-09T03:11:53.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '2'}",False,False,True
17392,49.2637208,-123.1388998,2019-05-09T03:11:53.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '2'}",False,False,True
17393,49.2647433,-123.1458447,2019-05-09T03:11:53.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '2'}",False,False,True
17394,49.2636627,-123.1484013,2019-05-09T03:11:53.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '2'}",False,False,True
17395,49.2645185,-123.1449365,2019-05-09T03:11:53.000-07:00,bicycle_parking,,"{'bicycle_parking': 'rack', 'covered': 'no', 'capacity': '4'}",False,False,True
17396,49.2638153,-123.1578852,2019-05-09T03:11:53.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '2'}",False,False,True
17397,49.2640315,-123.1501939,2019-05-09T03:11:54.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'yes', 'capacity': '7'}",False,False,True
17398,49.2632279,-123.1435486,2019-05-09T03:11:54.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '5'}",False,False,True
17399,49.2669389,-123.1454934,2019-05-09T03:11:54.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '5'}",False,False,True
17400,49.2637532,-123.1542036,2019-05-09T03:11:54.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '4'}",False,False,True
17401,49.263729,-123.1406047,2019-05-09T03:11:54.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '2'}",False,False,True
17402,49.2640854,-123.1458757,2019-05-09T03:11:54.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '4'}",False,False,True
17403,49.2636512,-123.1478228,2019-05-09T03:11:54.000-07:00,bicycle_parking,,"{'bicycle_parking': 'rack', 'covered': 'no', 'capacity': '5'}",False,False,True
17404,49.2645568,-123.1449267,2019-05-09T03:11:54.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '2'}",False,False,True
17405,49.2638163,-123.1579467,2019-05-09T03:11:54.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '2'}",False,False,True
17406,49.2639595,-123.1510976,2019-05-09T03:11:54.000-07:00,bicycle_parking,,"{'bicycle_parking': 'rack', 'covered': 'yes', 'capacity': '5'}",False,False,True
17407,49.2635687,-123.1422971,2019-05-09T03:11:54.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '2'}",False,False,True
17408,49.2670834,-123.1450762,2019-05-09T03:11:54.000-07:00,bicycle_parking,,"{'bicycle_parking': 'wide_stands', 'covered': 'no', 'capacity': '2'}",False,False,True
17409,49.2637525,-123.1540297,2019-05-09T03:11:54.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '4'}",False,False,True
17410,49.2637985,-123.1411792,2019-05-09T03:11:54.000-07:00,bicycle_parking,,"{'bicycle_parking': 'rack', 'covered': 'no', 'capacity': '6'}",False,False,True
17411,49.2638314,-123.1460022,2019-05-09T03:11:54.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '2'}",False,False,True
17412,49.26361,-123.1463858,2019-05-09T03:11:55.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '2'}",False,False,True
17413,49.2644976,-123.1447266,2019-05-09T03:11:55.000-07:00,bicycle_parking,,"{'bicycle_parking': 'rack', 'covered': 'yes', 'capacity': '6'}",False,False,True
17414,49.2635286,-123.1575277,2019-05-09T03:11:55.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '9'}",False,False,True
17415,49.2639692,-123.1517296,2019-05-09T03:11:55.000-07:00,bicycle_parking,,"{'bicycle_parking': 'rack', 'covered': 'no', 'capacity': '7'}",False,False,True
17416,49.2635589,-123.1417721,2019-05-09T03:11:55.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '2'}",False,False,True
17417,49.2670874,-123.1452657,2019-05-09T03:11:55.000-07:00,bicycle_parking,,"{'bicycle_parking': 'wide_stands', 'covered': 'no', 'capacity': '2'}",False,False,True
17418,49.2637489,-123.1538669,2019-05-09T03:11:55.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '2'}",False,False,True
17419,49.2637434,-123.1417766,2019-05-09T03:11:55.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '2'}",False,False,True
17420,49.263844,-123.1471457,2019-05-09T03:11:55.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '2'}",False,False,True
17421,49.2634593,-123.1455751,2019-05-09T03:11:55.000-07:00,bicycle_parking,,"{'bicycle_parking': 'rack', 'covered': 'yes', 'capacity': '5'}",False,False,True
17422,49.264498,-123.1447491,2019-05-09T03:11:55.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'yes', 'capacity': '2'}",False,False,True
17423,49.2637672,-123.157047,2019-05-09T03:11:55.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'yes', 'capacity': '5'}",False,False,True
17424,49.2639809,-123.1518325,2019-05-09T03:11:55.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '5'}",False,False,True
17425,49.2634155,-123.1408736,2019-05-09T03:11:55.000-07:00,bicycle_parking,,"{'bicycle_parking': 'stands', 'covered': 'no', 'capacity': '2'}",False,False,True
